cohorts_month,life_month,active_players,paying_players,active_subscribers,total_sub_revenue,total_purchase_revenue,total_items_bought,cohort_size,retention_rate
2020-05-01,12.0,25,13,8,2700.0,10139.79,40.0,164,0.1524390243902439
2020-05-01,13.0,21,15,7,2000.0,8453.25,33.0,164,0.12804878048780488
2020-05-01,14.0,18,12,5,1600.0,5446.58,29.0,164,0.10975609756097561
2020-05-01,15.0,19,12,4,1100.0,4075.0,19.0,164,0.11585365853658537
2020-05-01,16.0,17,8,3,600.0,4102.65,20.0,164,0.10365853658536585
2020-05-01,17.0,18,10,5,1300.0,9560.529999999999,33.0,164,0.10975609756097561
2020-05-01,18.0,14,11,5,1300.0,5396.13,26.0,164,0.08536585365853659
2020-05-01,19.0,21,12,5,1300.0,5405.0,20.0,164,0.12804878048780488
2020-05-01,20.0,16,5,4,1100.0,1464.0,4.0,164,0.0975609756097561
2020-05-01,21.0,17,5,3,600.0,2543.1400000000003,9.0,164,0.10365853658536585
2020-05-01,22.0,13,5,3,600.0,4611.6,17.0,164,0.07926829268292683
2020-05-01,23.0,12,5,3,600.0,2008.62,8.0,164,0.07317073170731707
2020-05-01,24.0,14,6,2,400.0,695.71,5.0,164,0.08536585365853659
2020-05-01,25.0,17,10,3,900.0,13002.12,49.0,164,0.10365853658536585
2020-05-01,26.0,17,8,4,1100.0,9119.8,36.0,164,0.10365853658536585
2020-05-01,27.0,17,10,3,900.0,3636.6,16.0,164,0.10365853658536585
2020-05-01,28.0,17,10,3,900.0,6489.5,26.0,164,0.10365853658536585
2020-05-01,29.0,18,10,4,1400.0,6386.32,36.0,164,0.10975609756097561
2020-05-01,30.0,19,14,7,2300.0,14247.28,54.0,164,0.11585365853658537
2020-05-01,31.0,22,12,7,2200.0,9013.59,37.0,164,0.13414634146341464
2020-05-01,32.0,17,8,4,800.0,2540.99,15.0,164,0.10365853658536585
2020-06-01,0.0,262,103,9,2100.0,76704.66,319.0,262,1.0
2020-06-01,1.0,193,67,23,6100.0,56144.61,204.0,262,0.7366412213740458
2020-06-01,2.0,157,70,29,8500.0,68196.66,252.0,262,0.5992366412213741
2020-06-01,3.0,121,54,27,7900.0,52824.82,202.0,262,0.4618320610687023
2020-06-01,4.0,106,65,27,6600.0,53111.05,191.0,262,0.40458015267175573
2020-06-01,5.0,87,46,23,5200.0,30387.55,128.0,262,0.3320610687022901
2020-06-01,6.0,74,51,19,4100.0,36731.55,122.0,262,0.2824427480916031
2020-06-01,7.0,71,43,21,4800.0,31041.809999999998,115.0,262,0.27099236641221375
2020-06-01,8.0,57,39,19,4100.0,37647.87,136.0,262,0.21755725190839695
2020-06-01,9.0,49,32,17,3700.0,22043.82,79.0,262,0.18702290076335878
2020-06-01,10.0,44,29,15,3300.0,15896.67,69.0,262,0.16793893129770993
2020-06-01,11.0,38,20,12,2400.0,7482.2,32.0,262,0.1450381679389313
2020-06-01,12.0,43,21,8,1600.0,16332.65,62.0,262,0.16412213740458015
2020-06-01,13.0,44,18,9,1800.0,15624.85,63.0,262,0.16793893129770993
2020-06-01,14.0,39,17,10,2000.0,7870.5,31.0,262,0.14885496183206107
2020-06-01,15.0,42,16,6,1200.0,12227.25,48.0,262,0.16030534351145037
2020-06-01,16.0,44,26,9,2600.0,21663.76,83.0,262,0.16793893129770993
2020-06-01,17.0,42,14,9,2600.0,13688.89,48.0,262,0.16030534351145037
2020-06-01,18.0,37,18,8,1900.0,19138.43,75.0,262,0.14122137404580154
2020-06-01,19.0,28,12,7,1700.0,7873.53,17.0,262,0.10687022900763359
2020-06-01,20.0,23,9,4,800.0,8435.67,34.0,262,0.08778625954198473
2020-06-01,21.0,25,13,5,1000.0,10442.03,44.0,262,0.09541984732824428
2020-06-01,22.0,31,14,5,1000.0,10439.45,47.0,262,0.1183206106870229
2020-06-01,23.0,30,8,3,600.0,7776.21,30.0,262,0.11450381679389313
2020-06-01,24.0,24,9,5,1000.0,11095.12,40.0,262,0.0916030534351145
2020-06-01,25.0,26,10,5,1000.0,7302.0599999999995,28.0,262,0.09923664122137404
2020-06-01,26.0,26,10,3,600.0,4590.0,17.0,262,0.09923664122137404
2020-06-01,27.0,25,12,6,1200.0,12254.92,49.0,262,0.09541984732824428
2020-06-01,28.0,28,12,6,1200.0,9752.5,20.0,262,0.10687022900763359
2020-06-01,29.0,28,12,6,1200.0,4699.02,21.0,262,0.10687022900763359
2020-06-01,30.0,28,15,9,2100.0,10224.67,37.0,262,0.10687022900763359
2020-06-01,31.0,26,12,8,1900.0,9912.91,40.0,262,0.09923664122137404
2020-07-01,0.0,369,124,13,3800.0,94984.38,386.0,369,1.0
2020-07-01,1.0,286,116,31,9800.0,99763.87,397.0,369,0.7750677506775068
2020-07-01,2.0,228,101,38,10500.0,77748.75,332.0,369,0.6178861788617886
2020-07-01,3.0,174,78,37,11100.0,73362.56,292.0,369,0.4715447154471545
2020-07-01,4.0,151,75,38,12200.0,45415.61,194.0,369,0.4092140921409214
2020-07-01,5.0,120,61,29,9200.0,46764.11,185.0,369,0.3252032520325203
2020-07-01,6.0,83,45,26,8600.0,30155.04,123.0,369,0.22493224932249323
2020-07-01,7.0,68,37,20,5700.0,20455.84,86.0,369,0.1842818428184282
2020-07-01,8.0,56,29,16,4600.0,17632.08,78.0,369,0.15176151761517614
2020-07-01,9.0,50,30,19,5000.0,20224.58,73.0,369,0.13550135501355012
2020-07-01,10.0,50,37,19,4700.0,26138.6,103.0,369,0.13550135501355012
2020-07-01,11.0,52,28,16,4100.0,25063.260000000002,90.0,369,0.14092140921409213
2020-07-01,12.0,54,26,14,3900.0,16746.86,79.0,369,0.14634146341463414
2020-07-01,13.0,54,30,16,4400.0,35018.28,118.0,369,0.14634146341463414
2020-07-01,14.0,47,30,18,6200.0,29671.24,111.0,369,0.12737127371273713
2020-07-01,15.0,45,29,16,5800.0,21848.57,86.0,369,0.12195121951219512
2020-07-01,16.0,45,27,15,5300.0,20776.95,71.0,369,0.12195121951219512
2020-07-01,17.0,44,25,13,4900.0,13343.27,59.0,369,0.11924119241192412
2020-07-01,18.0,34,17,10,3200.0,8511.1,42.0,369,0.0921409214092141
2020-07-01,19.0,33,24,9,3300.0,15298.560000000001,53.0,369,0.08943089430894309
2020-07-01,20.0,38,18,9,3300.0,6191.12,33.0,369,0.10298102981029811
2020-07-01,21.0,41,19,6,1800.0,15183.04,49.0,369,0.1111111111111111
2020-07-01,22.0,44,21,6,1800.0,17241.97,69.0,369,0.11924119241192412
2020-07-01,23.0,46,21,8,2500.0,18634.9,81.0,369,0.12466124661246612
2020-07-01,24.0,48,23,8,2800.0,18428.5,72.0,369,0.13008130081300814
2020-07-01,25.0,46,24,11,3700.0,9016.07,53.0,369,0.12466124661246612
2020-07-01,26.0,45,24,15,5400.0,17621.08,83.0,369,0.12195121951219512
2020-07-01,27.0,43,26,15,5700.0,22518.47,81.0,369,0.11653116531165311
2020-07-01,28.0,42,28,13,5000.0,21777.43,81.0,369,0.11382113821138211
2020-07-01,29.0,42,20,11,4300.0,12861.08,36.0,369,0.11382113821138211
2020-07-01,30.0,39,17,6,2400.0,14133.72,48.0,369,0.10569105691056911
2020-08-01,0.0,304,99,11,4300.0,73655.04,285.0,304,1.0
2020-08-01,1.0,229,89,20,7200.0,75885.59,275.0,304,0.7532894736842105
2020-08-01,2.0,179,74,27,8600.0,50628.2,208.0,304,0.5888157894736842
2020-08-01,3.0,137,68,27,8100.0,49857.69,189.0,304,0.4506578947368421
2020-08-01,4.0,112,50,23,6400.0,37862.42,155.0,304,0.3684210526315789
2020-08-01,5.0,87,51,20,5800.0,29381.72,128.0,304,0.28618421052631576
2020-08-01,6.0,70,44,21,6600.0,34675.93,142.0,304,0.23026315789473684
2020-08-01,7.0,52,33,26,8400.0,26323.07,108.0,304,0.17105263157894737
2020-08-01,8.0,49,32,21,6500.0,29945.23,128.0,304,0.1611842105263158
2020-08-01,9.0,52,28,15,4200.0,20194.45,91.0,304,0.17105263157894737
2020-08-01,10.0,51,25,12,3300.0,15301.32,58.0,304,0.16776315789473684
2020-08-01,11.0,47,20,12,3300.0,13327.58,55.0,304,0.15460526315789475
2020-08-01,12.0,45,27,16,5200.0,25945.89,105.0,304,0.14802631578947367
2020-08-01,13.0,38,29,17,5900.0,20741.09,68.0,304,0.125
2020-08-01,14.0,38,22,13,4000.0,12768.44,56.0,304,0.125
2020-08-01,15.0,35,18,10,2900.0,10783.02,37.0,304,0.11513157894736842
2020-08-01,16.0,31,19,7,2300.0,8815.21,39.0,304,0.10197368421052631
2020-08-01,17.0,28,22,11,3100.0,18042.62,63.0,304,0.09210526315789473
2020-08-01,18.0,24,22,10,2600.0,9634.52,36.0,304,0.07894736842105263
2020-08-01,19.0,22,16,10,2900.0,9326.47,42.0,304,0.07236842105263158
2020-08-01,20.0,29,19,11,3100.0,10563.35,43.0,304,0.09539473684210527
2020-08-01,21.0,33,18,11,3400.0,12332.41,61.0,304,0.10855263157894737
2020-08-01,22.0,31,23,11,3700.0,13986.02,50.0,304,0.10197368421052631
2020-08-01,23.0,36,17,10,3200.0,13746.539999999999,50.0,304,0.11842105263157894
2020-08-01,24.0,39,19,8,3100.0,15884.24,58.0,304,0.12828947368421054
2020-08-01,25.0,37,20,6,2400.0,14990.86,63.0,304,0.12171052631578948
2020-08-01,26.0,34,20,7,2300.0,21498.579999999998,90.0,304,0.1118421052631579
2020-08-01,27.0,32,18,10,3500.0,16749.3,83.0,304,0.10526315789473684
2020-08-01,28.0,32,19,12,4200.0,16394.13,63.0,304,0.10526315789473684
2020-08-01,29.0,28,20,14,4600.0,10880.9,49.0,304,0.09210526315789473
2020-09-01,0.0,714,283,32,9100.0,229489.61,876.0,714,1.0
2020-09-01,1.0,552,234,62,17800.0,188176.79,741.0,714,0.773109243697479
2020-09-01,2.0,436,200,74,22200.0,170055.33,645.0,714,0.6106442577030813
2020-09-01,3.0,356,173,77,24400.0,135661.25,495.0,714,0.49859943977591037
2020-09-01,4.0,286,148,66,20800.0,116934.86,446.0,714,0.4005602240896359
2020-09-01,5.0,236,116,65,20800.0,104202.23999999999,407.0,714,0.33053221288515405
2020-09-01,6.0,193,113,67,21300.0,78472.33,316.0,714,0.2703081232492997
2020-09-01,7.0,176,100,64,18900.0,87387.49,350.0,714,0.24649859943977592
2020-09-01,8.0,151,83,55,17800.0,54107.11,236.0,714,0.211484593837535
2020-09-01,9.0,132,77,44,14100.0,58082.9,219.0,714,0.18487394957983194
2020-09-01,10.0,118,70,41,12700.0,50821.53,200.0,714,0.16526610644257703
2020-09-01,11.0,101,63,40,11900.0,30218.02,117.0,714,0.14145658263305322
2020-09-01,12.0,85,58,31,8900.0,39254.02,155.0,714,0.11904761904761904
2020-09-01,13.0,85,55,33,8900.0,37363.44,151.0,714,0.11904761904761904
2020-09-01,14.0,84,50,32,9000.0,26228.2,111.0,714,0.11764705882352941
2020-09-01,15.0,84,49,22,6100.0,28710.39,121.0,714,0.11764705882352941
2020-09-01,16.0,80,49,21,5600.0,28615.92,98.0,714,0.11204481792717087
2020-09-01,17.0,72,39,22,6100.0,27270.02,121.0,714,0.10084033613445378
2020-09-01,18.0,73,49,23,6000.0,31892.62,130.0,714,0.10224089635854341
2020-09-01,19.0,77,49,23,6300.0,38568.08,140.0,714,0.10784313725490197
2020-09-01,20.0,70,40,20,5500.0,31755.73,115.0,714,0.09803921568627451
2020-09-01,21.0,76,42,16,4700.0,26599.34,103.0,714,0.10644257703081232
2020-09-01,22.0,80,36,17,5800.0,38850.590000000004,140.0,714,0.11204481792717087
2020-09-01,23.0,86,44,16,5600.0,36250.65,133.0,714,0.12044817927170869
2020-09-01,24.0,76,44,16,5300.0,24140.89,103.0,714,0.10644257703081232
2020-09-01,25.0,84,42,17,5500.0,30706.41,111.0,714,0.11764705882352941
2020-09-01,26.0,82,46,18,5900.0,35470.03,136.0,714,0.11484593837535013
2020-09-01,27.0,86,37,17,5100.0,27539.600000000002,111.0,714,0.12044817927170869
2020-09-01,28.0,95,52,21,5900.0,42195.65,171.0,714,0.1330532212885154
2020-10-01,0.0,201,68,9,2100.0,44019.99,178.0,201,1.0
2020-10-01,1.0,156,57,17,4600.0,52835.3,214.0,201,0.7761194029850746
2020-10-01,2.0,119,62,22,6500.0,44743.87,186.0,201,0.5920398009950248
2020-10-01,3.0,91,47,23,6400.0,31494.1,133.0,201,0.4527363184079602
2020-10-01,4.0,77,52,26,7500.0,43463.18,183.0,201,0.38308457711442784
2020-10-01,5.0,70,37,26,7800.0,35316.57,146.0,201,0.3482587064676617
2020-10-01,6.0,51,29,22,6100.0,35041.74,133.0,201,0.2537313432835821
2020-10-01,7.0,49,30,22,6300.0,22406.18,86.0,201,0.24378109452736318
2020-10-01,8.0,40,21,17,4600.0,13703.44,54.0,201,0.19900497512437812
2020-10-01,9.0,38,18,12,3300.0,16695.370000000003,66.0,201,0.1890547263681592
2020-10-01,10.0,32,13,10,2300.0,12951.64,41.0,201,0.15920398009950248
2020-10-01,11.0,27,19,10,2600.0,15503.710000000001,60.0,201,0.13432835820895522
2020-10-01,12.0,22,19,13,3800.0,22331.55,82.0,201,0.10945273631840796
2020-10-01,13.0,21,20,12,3600.0,4613.45,19.0,201,0.1044776119402985
2020-10-01,14.0,26,14,6,1500.0,6242.1,29.0,201,0.12935323383084577
2020-10-01,15.0,28,13,6,1500.0,7957.58,32.0,201,0.13930348258706468
2020-10-01,16.0,26,12,5,1600.0,19182.55,63.0,201,0.12935323383084577
2020-10-01,17.0,27,13,5,1600.0,11199.25,53.0,201,0.13432835820895522
2020-10-01,18.0,28,18,5,1600.0,19416.94,72.0,201,0.13930348258706468
2020-10-01,19.0,28,14,5,1600.0,9376.84,33.0,201,0.13930348258706468
2020-10-01,20.0,30,17,4,1100.0,15919.62,67.0,201,0.14925373134328357
2020-10-01,21.0,34,16,6,1800.0,16804.41,72.0,201,0.1691542288557214
2020-10-01,22.0,32,11,5,1300.0,8276.72,33.0,201,0.15920398009950248
2020-10-01,23.0,24,9,4,1100.0,7587.49,28.0,201,0.11940298507462686
2020-10-01,24.0,29,15,8,2500.0,12176.23,46.0,201,0.14427860696517414
2020-10-01,25.0,27,11,6,2100.0,11539.15,45.0,201,0.13432835820895522
2020-10-01,26.0,27,10,5,1900.0,9201.76,40.0,201,0.13432835820895522
2020-10-01,27.0,28,14,7,2600.0,10127.720000000001,42.0,201,0.13930348258706468
2020-11-01,0.0,1679,609,92,27000.0,504943.8,1974.0,1679,1.0
2020-11-01,1.0,1281,492,144,44800.0,426540.52,1693.0,1679,0.7629541393686718
2020-11-01,2.0,965,445,170,53400.0,357078.05,1436.0,1679,0.574746873138773
2020-11-01,3.0,782,377,191,60600.0,317827.6,1262.0,1679,0.4657534246575342
2020-11-01,4.0,628,330,172,55900.0,250789.09,969.0,1679,0.37403216200119116
2020-11-01,5.0,527,312,159,48800.0,220661.23,888.0,1679,0.3138773079213818
2020-11-01,6.0,448,275,159,45900.0,204286.69,810.0,1679,0.2668254913639071
2020-11-01,7.0,368,235,143,40600.0,153464.56,618.0,1679,0.2191780821917808
2020-11-01,8.0,329,216,116,31900.0,120122.45,485.0,1679,0.19594997022036928
2020-11-01,9.0,284,187,116,33000.0,112514.89,469.0,1679,0.16914830256104824
2020-11-01,10.0,264,172,109,32200.0,118311.06,479.0,1679,0.15723645026801666
2020-11-01,11.0,232,171,116,35000.0,108804.6,455.0,1679,0.13817748659916618
2020-11-01,12.0,210,163,104,31200.0,104586.56,421.0,1679,0.12507444907683143
2020-11-01,13.0,220,143,85,24800.0,90103.03,351.0,1679,0.13103037522334723
2020-11-01,14.0,212,149,80,23600.0,95623.8,385.0,1679,0.1262656343061346
2020-11-01,15.0,216,121,69,19700.0,82189.04,325.0,1679,0.12864800476474092
2020-11-01,16.0,200,106,60,17600.0,69766.33,303.0,1679,0.11911852293031566
2020-11-01,17.0,201,108,52,15600.0,64853.520000000004,268.0,1679,0.11971411554496725
2020-11-01,18.0,205,113,53,16100.0,73486.5,277.0,1679,0.12209648600357356
2020-11-01,19.0,197,86,46,13100.0,61376.66,255.0,1679,0.11733174508636093
2020-11-01,20.0,195,87,42,12200.0,58229.01,237.0,1679,0.11614055985705778
2020-11-01,21.0,179,91,42,12200.0,57621.64,237.0,1679,0.10661107802263252
2020-11-01,22.0,178,99,50,14300.0,86529.09,331.0,1679,0.10601548540798095
2020-11-01,23.0,188,103,49,13300.0,68849.33,275.0,1679,0.11197141155449672
2020-11-01,24.0,192,95,50,12400.0,69833.66,255.0,1679,0.11435378201310303
2020-11-01,25.0,185,93,44,10300.0,66103.97,257.0,1679,0.11018463371054199
2020-11-01,26.0,185,100,39,9300.0,64387.64,261.0,1679,0.11018463371054199
2020-12-01,0.0,75,26,3,600.0,20009.28,89.0,75,1.0
2020-12-01,1.0,63,28,6,1800.0,19946.760000000002,70.0,75,0.84
2020-12-01,2.0,49,25,5,1900.0,19007.02,73.0,75,0.6533333333333333
2020-12-01,3.0,44,23,8,2500.0,20896.77,88.0,75,0.5866666666666667
2020-12-01,4.0,36,19,7,2300.0,7840.01,32.0,75,0.48
2020-12-01,5.0,29,19,6,1500.0,13944.81,58.0,75,0.38666666666666666
2020-12-01,6.0,22,13,6,1200.0,7492.23,30.0,75,0.29333333333333333
2020-12-01,7.0,19,13,5,1000.0,9381.27,35.0,75,0.25333333333333335
2020-12-01,8.0,17,9,5,1000.0,8624.23,27.0,75,0.22666666666666666
2020-12-01,9.0,16,8,4,800.0,6647.23,27.0,75,0.21333333333333335
2020-12-01,10.0,18,8,3,600.0,6499.18,37.0,75,0.24
2020-12-01,11.0,12,5,3,600.0,2768.23,13.0,75,0.16
2020-12-01,12.0,9,3,1,200.0,805.3,4.0,75,0.12
2020-12-01,13.0,8,1,1,200.0,0.0,0.0,75,0.10666666666666667
2020-12-01,14.0,7,4,0,0.0,1392.0,8.0,75,0.09333333333333334
2020-12-01,15.0,8,0,0,0.0,0.0,0.0,75,0.10666666666666667
2020-12-01,16.0,8,1,0,0.0,577.0,4.0,75,0.10666666666666667
2020-12-01,17.0,7,2,0,0.0,1217.0,5.0,75,0.09333333333333334
2020-12-01,18.0,9,4,0,0.0,3218.0,12.0,75,0.12
2020-12-01,19.0,10,4,1,200.0,5617.78,20.0,75,0.13333333333333333
2020-12-01,20.0,9,6,1,200.0,3100.0,12.0,75,0.12
2020-12-01,21.0,7,1,0,0.0,266.0,2.0,75,0.09333333333333334
2020-12-01,22.0,10,5,2,700.0,8156.530000000001,33.0,75,0.13333333333333333
2020-12-01,23.0,10,3,3,900.0,3214.52,17.0,75,0.13333333333333333
2020-12-01,24.0,7,4,4,1100.0,1041.78,8.0,75,0.09333333333333334
2020-12-01,25.0,8,6,3,900.0,1543.0,5.0,75,0.10666666666666667
2021-01-01,0.0,203,87,13,3200.0,65963.47,267.0,203,1.0
2021-01-01,1.0,160,65,20,5100.0,47788.42,194.0,203,0.7881773399014779
2021-01-01,2.0,120,50,23,6100.0,43874.92,182.0,203,0.5911330049261084
2021-01-01,3.0,99,43,21,5700.0,31176.72,128.0,203,0.4876847290640394
2021-01-01,4.0,85,32,14,3700.0,33347.01,125.0,203,0.4187192118226601
2021-01-01,5.0,62,35,17,4600.0,31785.64,129.0,203,0.3054187192118227
2021-01-01,6.0,55,35,21,6200.0,36638.13,139.0,203,0.270935960591133
2021-01-01,7.0,47,21,16,5200.0,9884.09,41.0,203,0.2315270935960591
2021-01-01,8.0,42,23,12,3900.0,18506.55,75.0,203,0.20689655172413793
2021-01-01,9.0,36,18,10,3200.0,15454.630000000001,64.0,203,0.17733990147783252
2021-01-01,10.0,33,22,11,3700.0,20001.59,88.0,203,0.1625615763546798
2021-01-01,11.0,29,20,13,4400.0,19496.43,79.0,203,0.14285714285714285
2021-01-01,12.0,25,20,12,3600.0,14413.7,57.0,203,0.12315270935960591
2021-01-01,13.0,28,20,11,3400.0,17127.49,80.0,203,0.13793103448275862
2021-01-01,14.0,28,19,11,3400.0,11946.019999999999,55.0,203,0.13793103448275862
2021-01-01,15.0,33,18,7,1700.0,12843.4,53.0,203,0.1625615763546798
2021-01-01,16.0,28,11,5,1300.0,9114.89,29.0,203,0.13793103448275862
2021-01-01,17.0,26,9,6,1800.0,9914.53,39.0,203,0.12807881773399016
2021-01-01,18.0,27,16,7,2300.0,20309.870000000003,78.0,203,0.1330049261083744
2021-01-01,19.0,24,15,9,2700.0,13518.45,57.0,203,0.11822660098522167
2021-01-01,20.0,27,20,7,1700.0,15307.06,56.0,203,0.1330049261083744
2021-01-01,21.0,26,13,6,1400.0,8603.07,32.0,203,0.12807881773399016
2021-01-01,22.0,22,11,5,1000.0,4879.1,18.0,203,0.10837438423645321
2021-01-01,23.0,20,9,4,1300.0,5197.4,23.0,203,0.09852216748768473
2021-01-01,24.0,21,10,2,900.0,4844.3,21.0,203,0.10344827586206896
2021-02-01,0.0,1884,686,89,27700.0,528605.62,2075.0,1884,1.0
2021-02-01,1.0,1457,562,156,47600.0,466711.02,1872.0,1884,0.7733545647558386
2021-02-01,2.0,1120,488,167,52300.0,383463.64,1539.0,1884,0.5944798301486199
2021-02-01,3.0,884,434,189,59900.0,340038.57,1360.0,1884,0.4692144373673036
2021-02-01,4.0,684,360,174,53500.0,273229.09,1103.0,1884,0.3630573248407643
2021-02-01,5.0,575,350,169,51900.0,275826.77999999997,1046.0,1884,0.3052016985138004
2021-02-01,6.0,464,293,179,55400.0,215609.21,823.0,1884,0.24628450106157113
2021-02-01,7.0,390,260,156,47700.0,185233.12,750.0,1884,0.2070063694267516
2021-02-01,8.0,327,220,141,43500.0,142218.54,565.0,1884,0.1735668789808917
2021-02-01,9.0,266,188,126,38100.0,109621.84,431.0,1884,0.14118895966029724
2021-02-01,10.0,243,182,113,32800.0,104637.2,419.0,1884,0.12898089171974522
2021-02-01,11.0,241,165,104,30500.0,92937.24,392.0,1884,0.12791932059447983
2021-02-01,12.0,236,149,92,27100.0,85048.09,351.0,1884,0.12526539278131635
2021-02-01,13.0,227,136,80,22500.0,81249.8,292.0,1884,0.12048832271762208
2021-02-01,14.0,215,135,73,21600.0,95364.24,386.0,1884,0.11411889596602973
2021-02-01,15.0,227,136,73,20500.0,98270.73,397.0,1884,0.12048832271762208
2021-02-01,16.0,217,115,66,18100.0,75974.05,336.0,1884,0.11518046709129512
2021-02-01,17.0,220,119,61,17300.0,88831.84,350.0,1884,0.11677282377919321
2021-02-01,18.0,217,111,58,16100.0,91893.49,332.0,1884,0.11518046709129512
2021-02-01,19.0,219,107,44,12400.0,63870.55,273.0,1884,0.11624203821656051
2021-02-01,20.0,210,107,47,14200.0,74929.15,294.0,1884,0.11146496815286625
2021-02-01,21.0,233,114,50,15600.0,87791.45,349.0,1884,0.12367303609341826
2021-02-01,22.0,224,104,52,14900.0,93385.7,366.0,1884,0.11889596602972399
2021-02-01,23.0,209,113,56,16900.0,88566.56,337.0,1884,0.11093418259023355
2021-03-01,0.0,190,67,8,2500.0,48798.36,196.0,190,1.0
2021-03-01,1.0,133,48,14,4700.0,46485.52,179.0,190,0.7
2021-03-01,2.0,96,43,16,5100.0,34160.229999999996,134.0,190,0.5052631578947369
2021-03-01,3.0,71,38,20,5700.0,27779.63,107.0,190,0.3736842105263158
2021-03-01,4.0,66,40,19,5300.0,25552.25,108.0,190,0.3473684210526316
2021-03-01,5.0,58,31,16,4400.0,15323.82,68.0,190,0.30526315789473685
2021-03-01,6.0,50,33,17,4900.0,22251.64,93.0,190,0.2631578947368421
2021-03-01,7.0,44,30,18,5100.0,21661.46,92.0,190,0.23157894736842105
2021-03-01,8.0,35,31,15,4500.0,21665.32,84.0,190,0.18421052631578946
2021-03-01,9.0,29,24,14,4000.0,17604.73,73.0,190,0.15263157894736842
2021-03-01,10.0,22,17,11,2800.0,5123.15,23.0,190,0.11578947368421053
2021-03-01,11.0,24,18,11,2800.0,11006.39,41.0,190,0.12631578947368421
2021-03-01,12.0,21,13,9,2400.0,7264.02,29.0,190,0.11052631578947368
2021-03-01,13.0,18,8,5,1300.0,7766.5599999999995,31.0,190,0.09473684210526316
2021-03-01,14.0,19,10,4,1100.0,7046.55,30.0,190,0.1
2021-03-01,15.0,23,12,5,1600.0,9546.380000000001,35.0,190,0.12105263157894737
2021-03-01,16.0,22,15,7,2300.0,9310.41,43.0,190,0.11578947368421053
2021-03-01,17.0,22,10,7,2000.0,7422.91,33.0,190,0.11578947368421053
2021-03-01,18.0,22,12,6,1500.0,12564.76,45.0,190,0.11578947368421053
2021-03-01,19.0,23,16,6,1500.0,8684.77,33.0,190,0.12105263157894737
2021-03-01,20.0,21,14,7,1700.0,12523.48,48.0,190,0.11052631578947368
2021-03-01,21.0,22,13,7,2200.0,11686.27,46.0,190,0.11578947368421053
2021-03-01,22.0,21,13,6,1500.0,10286.59,43.0,190,0.11052631578947368
2021-04-01,0.0,227,88,9,2900.0,64863.81,246.0,227,1.0
2021-04-01,1.0,145,56,15,4100.0,50676.49,189.0,227,0.6387665198237885
2021-04-01,2.0,98,46,18,5100.0,38902.51,155.0,227,0.43171806167400884
2021-04-01,3.0,63,39,19,4900.0,26298.59,100.0,227,0.2775330396475771
2021-04-01,4.0,38,24,12,3200.0,11588.27,43.0,227,0.16740088105726872
2021-04-01,5.0,32,17,9,2900.0,9733.39,39.0,227,0.14096916299559473
2021-04-01,6.0,24,18,9,3500.0,8600.470000000001,31.0,227,0.10572687224669604
2021-04-01,7.0,19,11,6,2400.0,11585.39,39.0,227,0.08370044052863436
2021-04-01,8.0,19,13,6,2400.0,5632.62,26.0,227,0.08370044052863436
2021-04-01,9.0,20,10,5,1900.0,9367.82,35.0,227,0.0881057268722467
2021-04-01,10.0,19,12,5,1600.0,7336.1900000000005,27.0,227,0.08370044052863436
2021-04-01,11.0,18,8,6,1800.0,8746.29,36.0,227,0.07929515418502203
2021-04-01,12.0,17,13,6,1800.0,7571.46,23.0,227,0.07488986784140969
2021-04-01,13.0,18,10,3,600.0,5164.5599999999995,24.0,227,0.07929515418502203
2021-04-01,14.0,15,5,2,400.0,2666.71,11.0,227,0.06607929515418502
2021-04-01,15.0,22,9,2,700.0,5550.0,28.0,227,0.09691629955947137
2021-04-01,16.0,27,19,6,2300.0,17944.64,71.0,227,0.11894273127753303
2021-04-01,17.0,27,11,7,2200.0,6673.09,30.0,227,0.11894273127753303
2021-04-01,18.0,22,9,7,2200.0,4470.4,17.0,227,0.09691629955947137
2021-04-01,19.0,18,13,7,2500.0,7147.4800000000005,30.0,227,0.07929515418502203
2021-04-01,20.0,17,12,6,1800.0,9033.74,33.0,227,0.07488986784140969
2021-04-01,21.0,15,9,5,1600.0,5612.3,24.0,227,0.06607929515418502
2021-05-01,0.0,154,58,6,2900.0,41228.33,166.0,154,1.0
2021-05-01,1.0,101,44,12,4700.0,36121.96,156.0,154,0.6558441558441559
2021-05-01,2.0,61,31,14,4600.0,21222.66,94.0,154,0.3961038961038961
2021-05-01,3.0,46,24,14,4900.0,17513.5,66.0,154,0.2987012987012987
2021-05-01,4.0,37,22,9,3000.0,13031.18,52.0,154,0.24025974025974026
2021-05-01,5.0,30,20,8,2500.0,12860.36,50.0,154,0.19480519480519481
